# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.0389009702253098,0.2698288064837723,0.5155139973733305,0.5044800513934523,-147.92813606745196,0.0,0.4525823795297831,2.209542494869032,13.531967453408509,4.083000183766004
 1.0543777196117068,0.2779280939033955,0.5233196724592545,0.5043484837187235,-147.71787983991126,0.0,0.4474418670415611,2.234927202078553,13.58529638823941,3.4457451949033486
 1.0695972663434425,0.286009578042341,0.5309937464887838,0.5042248737623307,-147.5104703044039,0.0,0.4422071635377658,2.261383537977437,13.627839196741835,2.7952743437302203
 1.0845707376349234,0.2940734212334901,0.5385420009945876,0.5041085235925444,-147.30593631217866,0.0,0.43687903344278606,2.288963130410699,13.659757864002765,2.1316812006773738
 1.0993084749514124,0.3021197807749997,0.5459698031465848,0.503998815590695,-147.1043063497483,0.0,0.4314582254603132,2.317721487249715,13.681202080101727,1.4550548458323045
 1.1138201093253906,0.31014880898440583,0.5532821460691956,0.5038952011995981,-146.9056085470368,0.0,0.42594547040932357,2.347718357091633,13.692310431126888,0.7654789763088259
 1.1281146276053393,0.318160653254283,0.5604836842326864,0.5037971915144941,-146.7098706858879,0.0,0.42034148002452193,2.3790181257906355,13.693211433606802,0.06303132867228226
 1.1422004309392086,0.3261554561094281,0.5675787646361338,0.5037043493562976,-146.51712020894104,0.0,0.414646945279312,2.4116902617632596,13.684024430709869,-0.6522171777626083
 1.15608538657929,0.3341333552655462,0.574571454379628,0.5036162825978797,-146.32738422887383,0.0,0.40886253483030643,2.4458098133521533,13.664860370134495,-1.3802032265808983
 1.1697768739198269,0.3420944836894103,0.5814655651247811,0.5035326384695581,-146.14068953802862,0.0,0.4029888935988274,2.4814579654284294,13.635822478719595,-2.1208719471205533
 1.1832818255351834,0.35003896966046866,0.5882646748637496,0.5034530987313721,-145.95706261827888,0.0,0.3970266411571424,2.518722665777488,13.597006859391346,-2.874176852593049
 1.1966067638683702,0.3579669368338829,0.5949721473508834,0.5033773755206347,-145.77652965126293,0.0,0.390976370744655,2.557699326164894,13.548503002548333,-3.6400811493596734
 1.2097578341221116,0.36587850430495517,0.6015911494976197,0.5033052077912219,-145.59911652887538,0.0,0.3848386477668592,2.598491616688702,13.490394238984578,-4.418557763176928
 1.2227408338236525,0.3737737866749398,0.6081246669864422,0.5032363582390762,-145.42484886399416,0.0,0.37861400851269716,2.6412123627656636,13.422758136590277,-5.209589767322809
 1.2355612394668314,0.3816528941182028,0.614575518322626,0.5031706106441356,-145.2537520015823,0.0,0.37230295897015364,2.685984561514503,13.345666835657772,-6.013171741841118
 1.248224230578316,0.3895159324507069,0.6209463675112902,0.5031077675547094,-145.08585102980317,0.0,0.36590597375175615,2.732942536429963,13.25918736742029,-6.8293081370839275
 1.2607347115072347,0.3973630031998072,0.6272397355213842,0.5030476482759803,-144.92117079157566,0.0,0.3594234951448897,2.7822332527173357,13.163381900596496,-7.658016295946838
 1.2730973311971572,0.4051942036753307,0.6334580106761015,0.5029900871080089,-144.7597358961714,0.0,0.3528559317297898,2.8340178244921232,13.058307984339608,-8.499324487231535
 1.2853165011652397,0.41300962704191313,0.6396034580906049,0.5029349317961727,-144.60157073103017,0.0,0.3462036578307951,2.8884732364345607,12.944018747132269,-9.353273381569727
 1.297396411884332,0.4208093623925845,0.6456782282623881,0.5028820421811536,-144.44669947379504,0.0,0.3394670123498316,2.9457943294044373,12.820563068428594,-10.219916485686626
 1.309341047739012,0.42859349482357306,0.6516843649058344,0.5028312890001627,-144.2951461043434,0.0,0.3326462979709196,3.0061960890585993,12.687985744854158,-11.099318990330785
 1.3211542007052985,0.4363621055103137,0.6576238121110726,0.5027825528196165,-144.14693441712353,0.0,0.3257417803912245,3.0699162962729973,12.546327609813403,-11.991560207933624
 1.3328394828855412,0.4441152717846488,0.6634984208977083,0.5027357231105997,-144.00208803346376,0.0,0.3187536878139607,3.1372186055574236,12.395625661881656,-12.896731598536068
 1.3444003380142093,0.4518530672131797,0.6693099552249397,0.5026906974052705,-143.8606304139712,0.0,0.3116822095926748,3.208396145891229,12.235913167165707,-13.814937817177602
 1.3558400520368021,0.45957556167678915,0.6750600975127482,0.50264738055971,-143.72258487112796,0.0,0.30452749657493927,3.2837757222159945,12.067219737363647,-14.746297806824673
 1.3671617628522084,0.46728282145128913,0.6807504537222581,0.5026056840956054,-143.58797458179384,0.0,0.2972896598217256,3.3637227766336224,11.889571419804469,-15.690942866818272
 1.3783684692986744,0.4749749092891923,0.6863825580377183,0.5025655255952819,-143.45682259981058,0.0,0.28996877018579076,3.448647243492026,11.702990759127282,-16.649018297077223
 1.3894630394545848,0.48265188450259294,0.6919578771883197,0.5025268281918288,-143.32915186865256,0.0,0.2825648583943286,3.5390104972093415,11.507496853316393,-17.620683186787733
 1.4004482183174587,0.4903138030471357,0.6974778144430026,0.5024895200694828,-143.20498523401199,0.0,0.2750779140024427,3.635333660379292,11.303105410526914,-18.606109681131638
 1.4113266349177762,0.49796071760708305,0.7029437133088074,0.5024535340598467,-143.0843454564717,0.0,0.26750788549942006,3.7382075602484175,11.089828784159504,-19.60548434605689
 1.4221008089181744,0.505592677681431,0.708356860958987,0.5024188072310221,-142.96725522399734,0.0,0.25985467973890036,3.8483047563537855,10.867676025100462,-20.619006064950526
 1.4327731567434028,0.5132097296711133,0.7137184914153882,0.5023852805590606,-142.8537371645797,0.0,0.25211816219803584,3.9663941355185344,10.636652897433324,-21.646888899274966
 1.4433459972816443,0.5208119169672356,0.7190297885062688,0.5023528986056113,-142.74381385860548,0.0,0.2442981563346424,4.0933587670231475,10.39676192756589,-22.689358550311773
 1.4538215571938287,0.5283992800403718,0.7242918886188762,0.5023216092236678,-142.63750785133746,0.0,0.2363944437383099,4.230217868855692,10.148002413159384,-23.746655691135693
 1.4642019758638334,0.5359718565308881,0.7295058832644168,0.5022913633153343,-142.53484166514198,0.0,0.2284067638935685,4.378154057057493,9.890370461849725,-24.81903278661714
 1.4744893100193104,0.5435296813403052,0.7346728214707919,0.5022621145852697,-142.43583781175033,0.0,0.22033481481958656,4.538547395784071,9.623858999365739,-25.90675664424621
 1.4846855380499742,0.551072786723685,0.7397937120173163,0.5022338193225895,-142.34051880423473,0.0,0.21217825240582025,4.713018363858336,9.348457805074972,-27.010105449047924
 1.4947925640476563,0.5586012023830412,0.7448695255244009,0.502206436220576,-142.24890716899245,0.0,0.20393669088709718,4.903482525141182,9.064153516900191,-28.129371413507997
 1.5048122215901492,0.5661149555617696,0.7499011964094483,0.502179926180943,-142.16102545745176,0.0,0.19560970324417912,5.112220832683859,8.770929661814897,-29.26485798958173
 1.5147462772888411,0.5736140711401003,0.7548896247197527,0.5021542521612055,-142.07689625767486,0.0,0.18719682122726436,5.341971051879991,8.468766667775713,-30.416881403128084
 1.5245964341183043,0.5810985717315618,0.75983567785178,0.5021293790199295,-141.99654220573876,0.0,0.17869753587006915,5.596048065973888,8.157641886042146,-31.585769355768203
 1.5343643345443982,0.5885684777804682,0.7647401921656861,0.5021052733916308,-141.91998599684456,0.0,0.17011129779366627,5.878504326108509,7.837529617898068,-32.77186029547652
 1.5440515634659597,0.5960238076604183,0.7696039745025864,0.5020819035332893,-141.8472503963464,0.0,0.1614375177178818,6.194346977928253,7.508401121425697,-33.97550518702087
 1.553659650983861,0.6034645777738229,0.7744278036124682,0.5020592392496742,-141.7783582503742,0.0,0.15267556714743444,6.549836484539327,7.170224651248651,-35.19706388466767
 1.5631900750100034,0.6108908026524448,0.7792124314984674,0.5020372517397669,-141.71333249628128,0.0,0.14382477894468368,6.952904828622119,6.822965475043261,-36.436907240731266
 1.5726442637277855,0.6183024950589769,0.7839585846844482,0.5020159135446386,-141.652196172788,0.0,0.1348844477129857,7.413753156537759,6.466585903697977,-37.695415437918975
 1.5820235979145736,0.6256996660896429,0.7886669654105919,0.501995198419947,-141.59497242982826,0.0,0.12585383123345403,7.945725530953749,6.1010453215700275,-38.97297770270917
 1.591329413135873,0.6330823252778403,0.793338252762603,0.5019750812716817,-141.54168453807492,0.0,0.11673215059349848,8.566620206307551,5.726300220464416,-40.26999163360592
 1.6005630018200725,0.6404504806988199,0.7979731037389731,0.5019555380782075,-141.49235589810277,0.0,0.10751859185726254,9.300717045546511,5.342304239363896,-41.586862295221714
 1.609725615221959,0.6478041390754282,0.802572154260511,0.5019365458102765,-141.44701004926097,0.0,0.09821230606827427,10.182023414711693,4.9490081980816525,-42.92400257783081
 1.6188184652824937,0.6551433058848917,0.8071360201261087,0.5019180823629869,-141.4056706780597,0.0,0.08881241198340943,11.259687443088525,4.546360153975584,-44.28183038601532
 1.627842726391817,0.6624679854666854,0.8116652979185643,0.5019001265129935,-141.36836162629325,0.0,0.07931799521251856,12.607479517361433,4.134305436694007,-45.660770703528705
 1.6367995370618398,0.6697781811314627,0.8161605658634132,0.50188265784091,-141.3351068985957,0.0,0.06972811131809327,14.341418132467284,3.712786718699611,-47.06125132299133
 1.6456900015143638,0.6770738952710862,0.8206223846440539,0.5018656566782549,-141.3059306697115,0.0,0.06004178645261887,16.655067396922572,3.281744057356797,-48.48370562017576
 1.6545151911901497,0.6843551294697439,0.8250512981761294,0.5018491040739204,-141.28085729111706,0.0,0.050258017708063665,19.89732276765772,2.841114980591102,-49.92856731166635
 1.6632761461840162,0.6916218846161877,0.8294478343435399,0.5018329817341148,-141.2599112974002,0.0,0.04037577797425763,24.767324623133447,2.390834530198524,-51.3962748019839
 1.6719738766106134,0.6988741610170801,0.8338125056986575,0.501817271982899,-141.24311741184235,0.0,0.030394013597391224,32.90121578697431,1.930835371317727,-52.88726326515545
 1.6806093639052304,0.7061119585114853,0.8381458101289694,0.5018019577207941,-141.2305005517194,0.0,0.02031164795233348,49.232834398605064,1.4610478473897766,-54.401970369500035
 1.6891835620636444,0.713335276586505,0.8424482314922115,0.5017870223841371,-141.22208583289137,0.0,0.01012758721281564,98.74020129242443,0.9814000880956061,-55.940829735021374
 1.6976973988247432,0.7205441144940742,0.8467202402220821,0.5017724499241264,-141.21789857385318,0.0,0.00015930427679872774,6277.295375211083,0.491818102190825,-57.504272121091574
 1.7061517767993934,0.7277384713689311,0.850962293906026,0.5017582247521084,-141.21796429917757,0.0,0.010550105543055766,94.78578161317208,-0.007774117102480519,-59.09272341398668
 1.7145475745487853,0.73491834634778,0.8551748378370567,0.5017443317207018,-141.22230874233588,0.0,0.021046017129888645,47.51492854103227,-0.5174544799662167,-60.70660324096748
 1.7228856476152532,0.742083738689657,0.8593583055410159,0.5017307560883856,-141.2309578477813,0.0,0.03164817650808272,31.597397080511325,-1.0373026689099838,-62.34632208182098
 1.731166829508365,0.7492346478975106,0.8635131192808995,0.5017174835079355,-141.24393777238487,0.0,0.04235775418232644,23.6084282395039,-1.5674000125966605,-64.0122811609295
 1.7393919326489065,0.756371073841024,0.8676396905393297,0.5017044999825476,-141.26127488618786,0.0,0.053175924257725854,18.805502940641627,-2.1078293495851086,-65.70487053526205
 1.7475617492731748,0.763493016880679,0.871738420480512,0.50169179183375,-141.28299577227043,0.0,0.06410386503080075,15.599683412529307,-2.6586748615653613,-67.42446462555542
 1.7556770522998686,0.7706004779930883,0.8758097003932587,0.5016793457194328,-141.30912722595136,0.0,0.07514275467778185,13.308002937716086,-3.2200219258600993,-69.17142372235367
 1.7637385961616927,0.777693458897604,0.8798539121153842,0.5016671485566347,-141.33969625306565,0.0,0.08629377029820731,11.58832203697066,-3.791956930117283,-70.94608849870721
 1.7717471176036648,0.784771962184223,0.8838714284413424,0.5016551875484339,-141.374730067456,0.0,0.09755808221823392,10.250303995962486,-4.374567096337632,-72.74878021390224
 1.7797033364499781,0.7918359914427954,0.8878626135134073,0.5016434501313835,-141.41425608750782,0.0,0.10893685148885639,9.179630091496579,-4.967940276066619,-74.57979615580025
 1.787607956341169,0.7988855513935621,0.891827823197783,0.5016319239834081,-141.4583019318001,0.0,0.12043122601979996,8.303494309985611,-5.572164746515303,-76.43940869592497
 1.795461665443208,0.8059206480190239,0.8957674054460852,0.5016205969838471,-141.50689541373907,0.0,0.13204233622717051,7.57332858969992,-6.187328981456405,-78.32786100791465
 1.8032651371300432,0.8129412886971576,0.8996817006433134,0.5016094572152806,-141.5600645351859,0.0,0.1437712920709002,6.955491500395325,-6.813521414640467,-80.24536492398366
 1.8110190306410392,0.8199474823360015,0.9035710419427552,0.5015984929282525,-141.6178374790782,0.0,0.15561917696596655,6.425943251317265,-7.450830193938517,-82.19209851080211
 1.8187239917146367,0.8269392395096046,0.907435755588911,0.5015876925581065,-141.68024260092218,0.0,0.16758704468990995,5.967048358960696,-8.099342910093165,-84.16820149512444
 1.826380653199512,0.833916572595368,0.9112761612285317,0.5015770446697934,-141.74730841912898,0.0,0.17967591371774747,5.565576260660614,-8.759146311914137,-86.17377209692933
 1.8339896356444108,0.8408794959127787,0.9150925722109806,0.5015665379813657,-141.81906360422593,0.0,0.1918867628772338,5.2114068995983045,-9.430326014883708,-88.20886469774146
 1.8415679911252507,0.8478280258635359,0.9168915298741145,0.23738100801448292,-141.8955369667786,0.0,0.20422052573388172,4.896667445186645,-10.091023408183686,-87.18215910699782
 1.8491471854675472,0.854762181073106,0.9148934433404495,-0.26362782684096464,-141.97675744412578,0.0,0.21667808498292834,4.615141397796589,-10.716241552735154,-82.4913726070293
